HUMAN_TRANSCRIPTION,SYSTEM_TRANSCRIPTION,CENTURY,ImageID,TEXT_LINE_NUM
δημιουργει και την διδασκαλιαν ημιν σαφη των,δημι ουργει αι την διδασκαλιαν ημιν σαφητων,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,3
γινομενων παραδιδωσι δια της του προφητου,κινομν ῶν παραδιδωσι δια της τοῦ προ φητου,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,4
γλωττης ινα μαθοντες ακριβως μη προς,γλω τγης ινα μαθοντες ακρικως μη προς,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,5
πταιωμεν τοις εξ ανινων λογισμων ηγουμενοις,πταιωμεν τοις εἐξαν ινων λογισμῶν κινουμενοις,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,6
ει γαρ και τουτων ουτως γεγενημενων εισι τι,ειγαρ και τουτων ουτως γεγενημενων εισιτι,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,7
νες οι αυτοματα λεγοντες γεγενησθαι παντα,υες οι αυτοματα λεγοντες γεγενησθαι παντλ,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,8
τα οντα ει μη τοσαυτη εχρησατο τη συγκατα,τα οντα ειμη τοσαυτη εχρησα το τη συγκατα,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,9
βασει και διδασκαλια τι ουκ αν ετολμησαν,κασεικαι διδασκαλια τιου καν ετολμησαν,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,10
οι κατά της εαυτων σριας απαντα και λε,οοκατα της εαυτων σριας απαντα καιλε,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,11
γειν και πραττειν σπουδαζοντες τι γαρ ουκ αν,γειν και πρατγειν σπουδαζοντες τιγαρ ουκαν,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,12
ειη αθλιωτερον και ανοητοτερον των ταυτα,εικ αθλιωτερον και ανοητοτερον των ταυτα,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,13
λεγειν επιχειρουντων και αυτοματα φασκον,λεγειν επιχειρουν των εαιαυτοματα φασκον,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,14
των γεγενησθαι τα οντα και της του θυ προ,των γεγεν καθαι τα οντα και της του θυ πρι,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,15
νοιας αποστερουντων την πασαν δημιουρ,νοιας αποστερουντων την πασανδιμιουρ,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,16
γιαν πως γαρ αν εχοι λογον ειπε μοι τα το,φείαν πως γαρ ανεχοιλογονειπεμοι τα το,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,17
σαυτα στοιχεια και την τοσαυτην διακοσμησιν α,σδαυτα στοιχεια ειτην τοσαυτην διακοσμησιν α,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,18
νευ τινος του κυβερνωντος και τα παντα δια,ευτινος του ν κερνωντοςυ ωιτα παντα δια,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,19
κρατουντος ηνιοχεισθαι και ναυς μεν ουκ αν,κρα τουν τος ηνιοχεισθαι ευναυς μεν ουκαν,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,20
ποτεδυνηθειη κυβερνητου χωρις τα της,ποτεδην ηθειη ην κερνη τουχωρις τατης,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,21
θαλαττης κυματα διαδραμειν ουδε στρατι,θαλατγης η ματα διαδραμειν ουδε στρατι,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,22
ωτης εργαζεσθαι τι γενναιον μη του στρατη,ωτησεργαρεσθαι τι γενναιον μη του στρα τη,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,23
γουντος εφεστωτος ουδε οικια συνεσταναι,γουντος εφεστωτος ουδε οικια συνεσταναι,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,24
μη του ταυτην οικονομουντος παροντος οδε,μη του ταυτην οικονομουντος παροντος οδγε,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,25
απειρος ουτος κοσμος και η των στοιχειων του,ἀπειρος ουτος κοσμος και ητων στριχείων του,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,26
των διακοσμησις απλως και ως ετυχεν φερε,των διακοσμησις απλως καί ως ετυχεν φερε,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,27
σθαι ηδυνατο μη τινος οντος του ηνιοχειν τα,σθαι ηδην ατο μη τινος οντος τοῦ ηνιοχειντα,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,28
παντα δυναμενου και κατά την οικειαν σοφιαν,παντα δυν αμενου οωκατα την οικειαν σοφιαν,10,98 Bodleian-Library-MS-Barocci-184_00038_fol-18v.jpg,29
συνεχοντος και διακαταξοντος απαντα τα,συνεχονετος και διαβασταζοντος ἀπαντα τλ,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,1
ορωμενα αλλα τι περαιτερω φιλονεικου,ὁρωμενα αλλα τιπεραι τερωφιλον εικου,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,2
μεν ταυτα δεικνυειν εκεινοις αι κατά την πα,μεν ταυτα δειηνυειν εκεινοις ακατα την σπα,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,3
ροιμιαν και τυφλοις δηλα καθεστηκεν όμως,ροιμιαν και τυ φλοις δηλα καθεστηκεν ομωσ,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,4
μη διαλιμπανωμεν προτιθεντες αυτοις τα α,μη διαλιμπανωμεν προτιθεντες αυτοις τα α,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,5
πο της γραφης διδαγματα και πασαν ποι,υποτης γραφης διδαγματα και πασανποι,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,6
ουμενοι σπουδην ώστε και της πλανης αυτους,ουμενοι σπουδην ωστεκαι της πλανης αυτοὺς,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,7
απαλλαξαι και προς την αληθειαν επαναγα,απαλλαθαι αιπρος την αληθειαν επαναγα,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,8
γειν ει γαρ και ετι τη πλανη εισι προκατει,γειν ειγὰρ και ετι την πλανηοεισι προκατει,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,9
λημμενοι αλλ όμως ομογενεις τυγχανουσιν και,λημμενοι αλλόμως ομοθο γενεφς τυγχανουσιν και,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,10
προσηκει πολλην αυτων ποιεισθαι την προνοι,υπροσηκει πολλην αυτων ποιεισθαι την προνοι,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,11
αν και μηδεποτε ναρκαν αλλα μετα πολλης,αν και μηδε ποτεν αρκαν αλλα μετα πολλης,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,12
της επιεικειας  τα παρ εαυτων επιδεικνυ,της επι εικειας τα παρεαυτων επιδειηνυ,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,13
μενους και καταλληλον αυτοις την ιατρειαν,μενους και καταλλωλοναυτοις τηνιατρειαν,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,14
παρεχοντες ινα οψε γουν ποτε προς την,παρεχοντες ἵνα όψε γουν ποτε προς την,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,15
αληθη υγειαν επανελθωσιν ουδε γαρ ουτω,αληθηυγιειαν επανελθωσιν ουδεν γαρ ουτω,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,16
τω θω περισπουδαστον ως ψυχης σρια και βο,τωθω περισπου δαστον ως ψυχης σριαι και βο,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,17
α παυλος λεγων ο θελων παντας ανους σω,α παυλος λεγων όθελων παντας ανουειστω,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,18
θηναι και εις επιγνωσιν αληθειας ελθειν και,θηναι και εις επιγνωσιν αληθείας ευθειν και,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,19
παλιν αυτος ο θς φησιν ου θελησει θελω τον θα,παλιν αυτος όθε φησιν ουὐεσλησειδεμω τον θά,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,20
νατον του αμαρτωλου ως το επιστρεψαι και,νατον του αμαρ υυυως το επιστρεψαι και,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,21
ζην αυτόν δια γαρ τουτο και την κτισιν απα,οην αυτον διαγαραθυτουτο και την κτισιν απλ,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,22
σαν παρηγαγεν και ημας εδημιουργησεν ου,σαν παρηγαγερ καν δυχας εδημι ουργησεν ου,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,23
χ ινα απολωμεθα ουδ ινα εις κολασιν ημας,χινα ἀπολωμεθα θθδινα εις κολασιν ημας,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,24
παραπεμψη αλλ ινα σωση και της πλανης,παραπεμψη αλλιθυσωση αι της πλανης,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,25
ελευθερωσας της βασιλειας την απολαυ,ελευθερ ωσας τησχλασιλειας την απολαυ,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,26
σιν ημιν δωρησηται ταυτην γαρ ημιν και ητοι,σιν ημινδωρησηται ταυτην γαρημιν και ητο,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,27
μασεν ου νυν μετα το γενεσθαι αλλα προ κατα,μασεν ουν ν μετα τογενεσθαι αλλα προκατα,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,28
βολης κοσμου καθως αυτος φησιν δευτε οι,βολης κοσμου καθως αυτος φησιν δευτε όι,10,99 Bodleian-Library-MS-Barocci-184_00039_fol-19r.jpg,29
ευλογημενοι του πρς μου κληρονομησατε την,ελογημεν οι του πρς μου κληρον ομεισατε την,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,1
ητοιμασμενην υμιν βασιλειαν προ καταβολης,η τοι βασμενην ὑυμιν βασιλειαν προκαταβολης,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,2
του κοσμουορα φιλανιαν δεσποτου όπως και,βοσμου δρα φιλανιαν δεσποτου όπως και,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,3
προ της δημιουργιας και πριν η παραγα,προτης δημιουργιας και πριν ηπαραγα,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,4
γειν τον ανον τα μυρια αγαθα ευτρεπισε,γειν τον ανον ταμύρια αγαθα ευτρεπισε,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,5
δεικνυς οσην προνοιαν ποιειται του γενους,δειηνυς οσην προνοιαν ποιειται του γενους,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,6
του ημετερου και ότι παντας βουλεται σωθη,του η μετερου ε ότι παντας βουλεται σω θη,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,7
ναι τοιουτον τοινυν εχοντες δεσποτην ου,ναι τοιουτον τοιν ην εχοντεσδεσποτην οὐ,10,100 Bodleian-Library-MS-Barocci-184_00040_fol-19v.jpg,8
